id,village,rus_village,lat,lon,lang,aff,family,standard,default_level,dialect_toplevel,dialect_toplevel_cyr,dialect_nt1,dialect_nt1_cyr,dialect_nt2,dialect_nt2_cyr,dialect_nt3,dialect_nt3_cyr,village_dialect,gltc_lang,lang_col,aff_col,dataset_version
1676,Gunduchi,Гундучи,42.424818,46.15836,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Gunduchi,tind1238,#333399,#9900ff,2024-09-19
1677,Angida,Ангида,42.43279,46.1924,Tindi,Andic,East Caucasian,NA,Tindi,Aknada-Angida,Акнада-ангидинский,NA,NA,NA,NA,NA,NA,Angida,tind1238,#333399,#9900ff,2024-09-19
1678,Echeda,Эчеда,42.43436,45.992398,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Echeda,tind1238,#333399,#9900ff,2024-09-19
1679,Asha,Аша,42.450373,46.3334458,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Asha,tind1238,#333399,#9900ff,2024-09-19
1680,Tindi,Тинди,42.454716,46.13469,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Tindi,tind1238,#333399,#9900ff,2024-09-19
1681,Mukharkh,Мухарх,42.459302,46.15171,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Mukharkh,tind1238,#333399,#9900ff,2024-09-19
1682,Gvanachi,Гваначи,42.4606005,46.1622609,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Gvanachi,tind1238,#333399,#9900ff,2024-09-19
1683,Bekhvalutchi,Бехвалутчи,42.464704,46.139754,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Bekhvalutchi,tind1238,#333399,#9900ff,2024-09-19
1684,Tenla,Тенла,42.465771,46.128629,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Tenla,tind1238,#333399,#9900ff,2024-09-19
1685,Gadaychi,Гадайчи,42.470059,46.070951,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Gadaychi,tind1238,#333399,#9900ff,2024-09-19
1686,Sanukh,Санух,42.47054,46.13446,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Sanukh,tind1238,#333399,#9900ff,2024-09-19
1687,Khalikh,Халих,42.48467,46.09121,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Khalikh,tind1238,#333399,#9900ff,2024-09-19
1688,Tissi,Тисси,42.48917,46.14395,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Tissi,tind1238,#333399,#9900ff,2024-09-19
1689,Tissi-Akhitli,Тисси-Ахитли,42.501506,46.103923,Tindi,Andic,East Caucasian,NA,Tindi,Tindi,Тиндинский,NA,NA,NA,NA,NA,NA,Tissi-Akhitli,tind1238,#333399,#9900ff,2024-09-19
1690,Qum,Кум,41.4550912,46.9013871,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Tsakhur-Kum,Цахур-кумский,NA,NA,NA,NA,Qum,tsak1249,#669900,#00cc66,2024-09-19
1691,Muxax,Мухах,41.5662,46.7003,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Mukhakh-Sabunchin,Мухахско-сабучинский,NA,NA,NA,NA,Muxax,tsak1249,#669900,#00cc66,2024-09-19
1692,Kurdul,Курдул,41.581424,47.177309,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Gel'mets-Mikik,Гельмецко-микикский,Gel'mets,Гельмецкий,NA,NA,NA,NA,Kurdul,tsak1249,#669900,#00cc66,2024-09-19
1693,Gel'mets,Гельмец,41.62466,47.17889,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Gel'mets-Mikik,Гельмецко-микикский,Gel'mets,Гельмецкий,NA,NA,NA,NA,Gel'mets,tsak1249,#669900,#00cc66,2024-09-19
1694,Mikik,Микик,41.63753,47.16822,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Gel'mets-Mikik,Гельмецко-микикский,Mikik,Микикский,NA,NA,NA,NA,Mikik,tsak1249,#669900,#00cc66,2024-09-19
1695,Khnyakh,Хнях,41.648441,47.153831,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Tsakhur-Kum,Цахур-кумский,NA,NA,NA,NA,Khnyakh,tsak1249,#669900,#00cc66,2024-09-19
1696,Syugut,Сюгут,41.64944,47.11833,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Tsakhur-Kum,Цахур-кумский,NA,NA,NA,NA,Syugut,tsak1249,#669900,#00cc66,2024-09-19
1697,Tsakhur,Цахур,41.651115,47.135943,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Tsakhur-Kum,Цахур-кумский,NA,NA,NA,NA,Tsakhur,tsak1249,#669900,#00cc66,2024-09-19
1698,Muslakh,Муслах,41.65889,47.11185,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,NA,NA,NA,NA,NA,NA,Muslakh,tsak1249,#669900,#00cc66,2024-09-19
1699,Mishlesh,Мишлеш,41.6649,47.089775,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Mishlesh,Мишлешский,NA,NA,NA,NA,Mishlesh,tsak1249,#669900,#00cc66,2024-09-19
1700,Ottal,Оттал,41.667678,47.012864,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Dzhinykh,Джиныхский,NA,NA,NA,NA,Ottal,tsak1249,#669900,#00cc66,2024-09-19
1701,Korsh,Корш,41.66952,47.06211,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Dzhinykh,Джиныхский,NA,NA,NA,NA,Korsh,tsak1249,#669900,#00cc66,2024-09-19
1702,Dzhinykh,Джиных,41.67245,47.04479,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Dzhinykh,Джиныхский,NA,NA,NA,NA,Dzhinykh,tsak1249,#669900,#00cc66,2024-09-19
1703,Kal'yal,Кальял,41.684366,47.003665,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Suvagil',Сувагильский,NA,NA,NA,NA,Kal'yal,tsak1249,#669900,#00cc66,2024-09-19
1704,Mukhakh,Мухах,41.70068,46.991105,Tsakhur,Lezgic,East Caucasian,NA,Tsakhur,Tsakh,Цахский,Mukhakh-Sabunchin,Мухахско-сабучинский,NA,NA,NA,NA,Mukhakh,tsak1249,#669900,#00cc66,2024-09-19
1705,El'bok,Эльбок,42.183907,45.906506,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,NA,NA,NA,NA,NA,NA,El'bok,dido1241,#990033,#ff5050,2024-09-19
1706,Khibiyatl',Хибиятль,42.187996,45.874341,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Khibiyatl',dido1241,#990033,#ff5050,2024-09-19
1707,Kidero,Кидеро,42.1931,45.9583,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Kidero,dido1241,#990033,#ff5050,2024-09-19
1708,Zekhida,Зехида,42.19594,45.94664,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Zekhida,dido1241,#990033,#ff5050,2024-09-19
1709,Vitsiyatl',Вициятль,42.197434,45.888164,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Vitsiyatl',dido1241,#990033,#ff5050,2024-09-19
1710,Tsunta,Цунта,42.2010432,45.9323467,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Tsunta,dido1241,#990033,#ff5050,2024-09-19
1711,Khupri,Хупри,42.20145,45.84143,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Khupri,dido1241,#990033,#ff5050,2024-09-19
1712,Gutatli,Гутатли,42.207019,45.936713,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Gutatli,dido1241,#990033,#ff5050,2024-09-19
1713,Kitlyarta,Китлярта,42.20849,45.84333,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Kitlyarta,dido1241,#990033,#ff5050,2024-09-19
1714,Tsitsimakh,Цицимах,42.21621,45.82621,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Tsitsimakh,dido1241,#990033,#ff5050,2024-09-19
1715,Shapikh,Шапих,42.224044,45.858118,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Shapikh,dido1241,#990033,#ff5050,2024-09-19
1716,Khalakh,Халах,42.22547,45.850837,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shapikh,Шапихский,NA,NA,NA,NA,Khalakh,dido1241,#990033,#ff5050,2024-09-19
1717,Berikh,Берих,42.23806,46.05306,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Berikh,dido1241,#990033,#ff5050,2024-09-19
1718,Genazokh,Геназох,42.23806,46.05306,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Genazokh,dido1241,#990033,#ff5050,2024-09-19
1719,Khuntli,Хунтли,42.23806,46.05306,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Khuntli,dido1241,#990033,#ff5050,2024-09-19
1720,Khutrakh,Хутрах,42.23806,46.05306,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Khutrakh,dido1241,#990033,#ff5050,2024-09-19
1721,Geniyatl',Гениятль,42.23828,46.035044,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shaitl,Шаитлинский,NA,NA,NA,NA,Geniyatl',dido1241,#990033,#ff5050,2024-09-19
1722,Shaitli,Шаитли,42.23835,46.05158,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shaitl,Шаитлинский,NA,NA,NA,NA,Shaitli,dido1241,#990033,#ff5050,2024-09-19
1723,Chalyakh,Чалях,42.24114,45.83754,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Chalyakh,dido1241,#990033,#ff5050,2024-09-19
1724,Retlob,Ретлоб,42.24411,45.8289,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Retlob,dido1241,#990033,#ff5050,2024-09-19
1725,Kituri,Китури,42.244627,46.019304,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shaitl,Шаитлинский,NA,NA,NA,NA,Kituri,dido1241,#990033,#ff5050,2024-09-19
1726,Itsirakh,Ицирах,42.244662,45.849585,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Itsirakh,dido1241,#990033,#ff5050,2024-09-19
1727,Tsekhok,Цехок,42.24723,45.98528,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Tsekhok,dido1241,#990033,#ff5050,2024-09-19
1728,Kimyatli,Кимятли,42.2488,45.82303,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Kimyatli,dido1241,#990033,#ff5050,2024-09-19
1729,Tsibari,Цибари,42.252411,45.878292,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Tsibari,dido1241,#990033,#ff5050,2024-09-19
1730,Khetokh,Хетох,42.25611,45.97361,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Khetokh,dido1241,#990033,#ff5050,2024-09-19
1731,Ikha,Иха,42.25694,45.81967,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Ikha,dido1241,#990033,#ff5050,2024-09-19
1732,Akdy,Акды,42.25829,45.82798,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Akdy,dido1241,#990033,#ff5050,2024-09-19
1733,Azilta,Азилта,42.260166,45.938182,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Azilta,dido1241,#990033,#ff5050,2024-09-19
1734,Khora,Хора,42.26028,45.81278,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Khora,dido1241,#990033,#ff5050,2024-09-19
1735,Chaatli,Чаатли,42.261724,45.818805,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Chaatli,dido1241,#990033,#ff5050,2024-09-19
1736,Khenokh,Хенох,42.26183,45.96692,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Khenokh,dido1241,#990033,#ff5050,2024-09-19
1737,Mokok,Мокок,42.2619,45.9008,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Mokok,dido1241,#990033,#ff5050,2024-09-19
1738,Asakh,Асах,42.26311,45.81684,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Asakh,dido1241,#990033,#ff5050,2024-09-19
1739,Shiya,Шия,42.26556,45.8025,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Shiya,dido1241,#990033,#ff5050,2024-09-19
1740,Shauri,Шаури,42.270484,45.941421,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Shauri,dido1241,#990033,#ff5050,2024-09-19
1741,Udok,Удок,42.2714,45.79631,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Udok,dido1241,#990033,#ff5050,2024-09-19
1742,Tsokhok,Цохок,42.27548,45.79457,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Tsokhok,dido1241,#990033,#ff5050,2024-09-19
1743,Khebatli,Хебатли,42.2819,45.92585,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Khebatli,dido1241,#990033,#ff5050,2024-09-19
1744,Galatli,Галатли,42.288201,45.894106,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Kidero,Кидеринский,NA,NA,NA,NA,Galatli,dido1241,#990033,#ff5050,2024-09-19
1745,Terutli,Терутли,42.28853,45.79295,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Terutli,dido1241,#990033,#ff5050,2024-09-19
1746,Makhalotli,Махалотли,42.297776,45.796291,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Asakh,Асахский,NA,NA,NA,NA,Makhalotli,dido1241,#990033,#ff5050,2024-09-19
1747,Khamaitli,Хамаитли,42.31091,45.96217,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,Shaitl,Шаитлинский,NA,NA,NA,NA,Khamaitli,dido1241,#990033,#ff5050,2024-09-19
1748,Tlyatsuda,Тляцуда,42.34923,45.92493,Tsez,Tsezic,East Caucasian,NA,Tsez,Sagada,Сагадинский,NA,NA,NA,NA,NA,NA,Tlyatsuda,dido1241,#990033,#ff5050,2024-09-19
1749,Mitluda,Митлуда,42.36693,45.94512,Tsez,Tsezic,East Caucasian,NA,Tsez,Sagada,Сагадинский,NA,NA,NA,NA,NA,NA,Mitluda,dido1241,#990033,#ff5050,2024-09-19
1750,Sagada,Сагада,42.38941,45.91798,Tsez,Tsezic,East Caucasian,NA,Tsez,Sagada,Сагадинский,NA,NA,NA,NA,NA,NA,Sagada,dido1241,#990033,#ff5050,2024-09-19
1751,Khushet,Хушет,42.39721,45.77278,Tsez,Tsezic,East Caucasian,NA,Tsez,Tsez,Цезский,NA,NA,NA,NA,NA,NA,Khushet,dido1241,#990033,#ff5050,2024-09-19
1752,Zemo-Alvani,Земо-Алвани,42.04444,45.30083,Tsova-Tush,Nakh,East Caucasian,NA,Tsova-Tush,NA,NA,NA,NA,NA,NA,NA,NA,Zemo-Alvani,bats1242,#996633,#996633,2024-09-19
1753,Nic,Нидж,40.94,47.66833,Udi,Lezgic,East Caucasian,NA,Udi,Nizh,Ниджский,NA,NA,NA,NA,NA,NA,Nizh,udii1243,#004d00,#00cc66,2024-09-19
1754,Oğuz,Огуз,41.07083,47.45833,Udi,Lezgic,East Caucasian,NA,Udi,Vartashen,Варташенский,NA,NA,NA,NA,NA,NA,Vartashen,udii1243,#004d00,#00cc66,2024-09-19
1755,Zinobiani,Зинобиани,41.89694,45.93306,Udi,Lezgic,East Caucasian,NA,Udi,Vartashen,Варташенский,NA,NA,NA,NA,NA,NA,Zinobiani,udii1243,#004d00,#00cc66,2024-09-19
1756,Standard Armenian,NA,41.009625,44.384086,Armenian,Armenic,Indo-European,Standard Armenian,Armenian,Modern Eastern Armenian,NA,NA,NA,NA,NA,NA,NA,NA,nucl1235,#dbcfeb,#fff5ee,2024-09-19
1757,Suraxanı,Сураханы,40.4181,49.9991,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Suraxanı,musl1236,#d5daff,#fffded,2024-09-19
1758,Balaxanı,Балаханы,40.4608,49.9235,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Balaxanı,musl1236,#d5daff,#fffded,2024-09-19
1759,Məlhəm,NA,40.6885,48.6316,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Məlhəm,musl1236,#d5daff,#fffded,2024-09-19
1760,Pirbəyli,NA,40.83772,48.73893,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Pirbəyli,musl1236,#d5daff,#fffded,2024-09-19
1761,Dəmirçi,NA,40.84011,48.56149,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Dəmirçi,musl1236,#d5daff,#fffded,2024-09-19
1762,Lahıc,Лахидж,40.84541,48.383540000000004,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Lahıc,musl1236,#d5daff,#fffded,2024-09-19
1763,Əhən,NA,40.8527,48.4166,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Əhən,musl1236,#d5daff,#fffded,2024-09-19
1764,Müdrəsə,Мюдреса,40.86034,48.31664,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Müdrəsə,musl1236,#d5daff,#fffded,2024-09-19
1765,Giləzi,Гилази,40.8715,49.3444,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Central,NA,NA,NA,NA,NA,Giləzi,musl1236,#d5daff,#fffded,2024-09-19
1766,Xızı,Хизы,40.9108,49.07,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Xızı,musl1236,#d5daff,#fffded,2024-09-19
1767,Zarat-Xeybəri,NA,40.910833,48.553333,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Zarat-Xeybəri,musl1236,#d5daff,#fffded,2024-09-19
1768,Tıxlı,Тыхлы,40.91466,49.09705,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Tıxlı,musl1236,#d5daff,#fffded,2024-09-19
1769,Burovdal,NA,40.94023,48.37069,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Upper Şirvan,NA,NA,NA,NA,NA,Burovdal,musl1236,#d5daff,#fffded,2024-09-19
1770,Ərüsküş,Арискюш,40.94493,48.91224,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Ərüsküş,musl1236,#d5daff,#fffded,2024-09-19
1771,Fındığan,Фындаган,40.9583,49.0377,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Fındığan,musl1236,#d5daff,#fffded,2024-09-19
1772,Xaltan,Халтан,40.9731,48.6848,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Xaltan,musl1236,#d5daff,#fffded,2024-09-19
1773,Dağ Quşçu,Дагкушчу,41.0045,48.9739,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Central,NA,NA,NA,NA,NA,Dağ Quşçu,musl1236,#d5daff,#fffded,2024-09-19
1774,Sədan,Саадан,41.066,49.0386,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Sədan,musl1236,#d5daff,#fffded,2024-09-19
1775,Qonaqkənd,Конахкент,41.0729,48.6084,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Qonaqkənd,musl1236,#d5daff,#fffded,2024-09-19
1776,Güləzi,Гюлязи,41.1589,48.5834,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Güləzi,musl1236,#d5daff,#fffded,2024-09-19
1777,Afurca,Афруджа,41.1592,48.6174,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Afurca,musl1236,#d5daff,#fffded,2024-09-19
1778,Zeyvə,Зейвэ,41.1968,48.7444,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Zeyvə,musl1236,#d5daff,#fffded,2024-09-19
1779,Çiçi,NA,41.2159,48.6822,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Çiçi,musl1236,#d5daff,#fffded,2024-09-19
1780,Rustov,Рустов,41.251,48.5774,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Rustov,musl1236,#d5daff,#fffded,2024-09-19
1781,Qamqam,Гам-Гам,41.2551,48.6115,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Qamqam,musl1236,#d5daff,#fffded,2024-09-19
1782,Gəndov,Гендаб,41.262504,48.9009004,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Southern,NA,NA,NA,NA,NA,Gəndov,musl1236,#d5daff,#fffded,2024-09-19
1783,Qorxmazoba,NA,41.2672,48.6939,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Qorxmazoba,musl1236,#d5daff,#fffded,2024-09-19
1784,Qırmızı Qəsəbə,Красная Слобода,41.3736,48.5202,Tat,Iranian,Indo-European,NA,Tat,Muslim Tat,NA,Northern,NA,NA,NA,NA,NA,Qırmızı Qəsəbə,musl1236,#d5daff,#fffded,2024-09-19
1785,Aşağı Atuc,NA,41.4467,48.5702,Tat,Iranian,Indo-European,NA,Tat,Judeo-Tat,NA,NA,NA,NA,NA,NA,NA,Aşağı Atuc,jude1256,#d5daff,#fffded,2024-09-19
1786,Gombori,Гомбори,41.8582,45.207,Tat,Iranian,Indo-European,NA,Tat,Judeo-Tat,NA,NA,NA,NA,NA,NA,NA,Gombori,jude1256,#d5daff,#fffded,2024-09-19
1787,Derbent,Дербент,42.06917,48.29583,Tat,Iranian,Indo-European,NA,Tat,Judeo-Tat,Горско-еврейский,NA,NA,NA,NA,NA,NA,Derbent,jude1256,#d5daff,#fffded,2024-09-19
1788,Əlibəyli,Алибегло,41.378056,46.821944,Georgian,Georgic,Kartvelian,NA,Georgian,Ingiloy,Ингилойский,NA,NA,NA,NA,NA,NA,Alibeglo,nucl1302,#fff5ee,#000000,2024-09-19
1789,Meşəbaş,Мешабаш,41.408889,46.874444,Georgian,Georgic,Kartvelian,NA,Georgian,Ingiloy,Ингилойский,NA,NA,NA,NA,NA,NA,Meshabash,nucl1302,#fff5ee,#000000,2024-09-19
1790,Standard Georgian,NA,41.81574,44.31883,Georgian,Georgic,Kartvelian,Standard Georgian,Georgian,NA,NA,NA,NA,NA,NA,NA,NA,NA,nucl1302,#fff5ee,black,2024-09-19
1791,Standard Azerbaijani,NA,40.977675,46.4736975,Azerbaijani,Oghuz,Turkic,Standard Azerbaijani,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,NA,nort2697,#cccccc,#cccccc,2024-09-19
1792,Qax,Гах,41.41944,46.91806,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Qax,nort2697,#cccccc,#cccccc,2024-09-19
1793,İlisu,Илису,41.46694,47.05917,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Ilisu,nort2697,#cccccc,#cccccc,2024-09-19
1794,Nizhniy Katrukh,Нижний Катрух,41.742979,47.203482,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Nizhniy Katrukh,nort2697,#cccccc,#cccccc,2024-09-19
1795,Nyugdi,Нюгди,41.85872,48.43455,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Nyugdi,nort2697,#cccccc,#cccccc,2024-09-19
1796,Muzaim,Музаим,41.90837,48.29136,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Muzaim,nort2697,#cccccc,#cccccc,2024-09-19
1797,Tsanak,Цанак,41.94266,48.04137,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Tsanak,nort2697,#cccccc,#cccccc,2024-09-19
1798,Maraga,Марага,41.9633,48.1208,Azerbaijani,Oghuz,Turkic,NA,Azerbaijani,NA,NA,NA,NA,NA,NA,NA,NA,Maraga,nort2697,#cccccc,#cccccc,2024-09-19
